run_accession	fastq_ftp	fastq_bytes	fastq_md5
ERR2309658	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309658/ERR2309658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309658/ERR2309658_2.fastq.gz	328691495;408085217	fa9883c1c859a118be7c261156655732;ed2fe3ddeb47549998de3dea404084f5
ERR2309659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309659/ERR2309659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309659/ERR2309659_2.fastq.gz	384560450;474207413	f596d48bda0ed709701a576844c09797;f51ead19583a519af85643d055983ff0
ERR2309660	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309660/ERR2309660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309660/ERR2309660_2.fastq.gz	604926214;743087234	197e01a6b9ed114d6ee2b1c3bc3a29a3;c8efa9a736fcb80a0ae5ff8d1bb847bb
ERR2309666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309666/ERR2309666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309666/ERR2309666_2.fastq.gz	605019636;765945631	cb02844356dc90e782a242a4246bd425;285d20d526ca429073be4b3fb40cca8b
ERR2309668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309668/ERR2309668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309668/ERR2309668_2.fastq.gz	545429400;679129446	7f734e9ac41f40fd2fd0782664d1d3ac;1de1bb3b5ee0a5d34a945882a674e315
ERR2309665	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309665/ERR2309665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309665/ERR2309665_2.fastq.gz	542823293;674788212	728ad0285118b980cfbb2e651cf80ddb;9dad572bc0790e8ad80e2d78abf7c68d
ERR2309663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309663/ERR2309663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309663/ERR2309663_2.fastq.gz	655679515;814763220	10db85a74ba182e9f63107572d124a5e;8d706d8d4bacc3f5d6a4791c3f3a629f
ERR2309661	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309661/ERR2309661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309661/ERR2309661_2.fastq.gz	625537284;784794073	ea65d9cefe63deb61b2c0edabe109e03;78fc0dfde5ef968b1b7823473182525d
ERR2309667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309667/ERR2309667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309667/ERR2309667_2.fastq.gz	581416351;715853804	850e619621d7146b0573770ba7fe717c;eb21042bb60c243030ab1bb9f040c500
ERR2309669	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309669/ERR2309669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309669/ERR2309669_2.fastq.gz	135982871;159073899	1957ae5eb0c3a6abe3ac3b503fd1273c;20ca273bd4aae0e6fb75f95f59ec8d5f
ERR2309664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309664/ERR2309664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309664/ERR2309664_2.fastq.gz	665988879;825520383	5db74dcc0d042468ef1aac1f6e4bdf29;79ccd09c00cc26a38e119ec250cdfb9e
ERR2309670	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309670/ERR2309670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309670/ERR2309670_2.fastq.gz	564198136;695168991	3e302d3289f0de994b5d1e21c0115d1a;fd758ea1c9f0956af5cf5966d6e1dd63
ERR2309671	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309671/ERR2309671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309671/ERR2309671_2.fastq.gz	524279153;646943851	3e43b0efa8e1ed08b011eedc9973efad;4d9649ccdc95363464e40199846a05d0
ERR2309672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309672/ERR2309672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309672/ERR2309672_2.fastq.gz	696572325;864111763	3f41e7debd0b440b5b357fe2cd7e631e;2115a35de409f3e820ceea0dd110b300
ERR2309673	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309673/ERR2309673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309673/ERR2309673_2.fastq.gz	318497691;390774778	56dfd1f608a317e0aaa6390ab3b31c07;2010baa0969449d44c853f22e057c250
ERR2309678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309678/ERR2309678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309678/ERR2309678_2.fastq.gz	409748453;532470934	7100bc15da8791ba13009ee63e45d59c;867a6e0929de57037b7d36a4f007a7b4
ERR2309686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309686/ERR2309686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309686/ERR2309686_2.fastq.gz	643198865;796688184	6752dabedc18dbbb3849a012cba551ab;a1c07c07d9890c7edfbc3b6b7f2a1db0
ERR2309676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309676/ERR2309676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309676/ERR2309676_2.fastq.gz	570790423;703691758	46ea67b3d871c2078617a056bb9638ec;aa914125c75cc8d11e90b3759e4e58eb
ERR2309730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309730/ERR2309730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309730/ERR2309730_2.fastq.gz	378965445;426310939	cf7636e5dfb93b81b838433da519c436;3040778b0f467623c61141f963958fcf
ERR2309674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309674/ERR2309674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309674/ERR2309674_2.fastq.gz	462201353;575543182	17c6fb107b62afdc84d61657e20b0a7d;e947530af97b4e147e5f352d683da393
ERR2309687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309687/ERR2309687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309687/ERR2309687_2.fastq.gz	720540756;897979654	eaa210731d9147b97fbbe39e1be8ae5f;f63918daf168658b4c09fea9051f0bd7
ERR2309726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309726/ERR2309726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309726/ERR2309726_2.fastq.gz	644443156;801308903	05039226f71c82fbd1c0f03b3ce11b61;f8939144edd427d9fb44ccfe9fea9685
ERR2309675	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309675/ERR2309675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309675/ERR2309675_2.fastq.gz	563000762;707385462	d96b55e7f4b11258f3fa779cac38e5a7;7439c24c80884f308c01e0e1d4701b0c
ERR2309677	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309677/ERR2309677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309677/ERR2309677_2.fastq.gz	680236557;847949618	a19ab54fad06b14cde143c417295aac3;8d8c7555f2012486de6b4c7f07826453
ERR2309735	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309735/ERR2309735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309735/ERR2309735_2.fastq.gz	345350274;413056353	7b891bdf293e43328a8713623c18f9b6;4d87024447787669a5c2a23885b4d552
ERR2309734	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309734/ERR2309734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309734/ERR2309734_2.fastq.gz	139860764;159891559	d7094d9322a363704b5112edd06af723;7eed6fab79cb9bf1651cb7e1019c4306
ERR2309731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309731/ERR2309731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309731/ERR2309731_2.fastq.gz	415514520;488800986	aee30493444c7622f5e0632a0b79e56f;ad1541cfd09f582b5a0320529e7dc795
ERR2309736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309736/ERR2309736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309736/ERR2309736_2.fastq.gz	116391609;132288819	1cb0aec96fa0adcd487c47d22a32e41e;0e53147588a8e01f9f30ee69132962a2
ERR2309740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309740/ERR2309740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309740/ERR2309740_2.fastq.gz	320269525;379908596	3486af73a3624b191116a8b2bcfdcd5b;9ea08bc21a46101432dba128e10b2338
ERR2309741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309741/ERR2309741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309741/ERR2309741_2.fastq.gz	446318381;537160221	df352bea1bb014698b8d8cd3685f44f8;48c7684f44f578619f655d61b86943ae
ERR2309742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309742/ERR2309742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309742/ERR2309742_2.fastq.gz	611990234;740242590	30a93653ca2f456527c78bbdfac3b158;7f8c8eb465a5fe15b64e608702f59f33
ERR2309737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309737/ERR2309737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309737/ERR2309737_2.fastq.gz	607575235;726478120	059a86e2f3f1d0e0d6a0e0f3f6054727;a674515433f5641c96cbb89dbab530a1
ERR2309744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309744/ERR2309744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309744/ERR2309744_2.fastq.gz	98317648;110561550	df3286f7040e81a7acfae28172c92313;7cb3786e2e51d3e6ed898560528909b8
ERR2309738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309738/ERR2309738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309738/ERR2309738_2.fastq.gz	368999931;432273486	41c13a06d5c2d93e107303a1f7630ca8;a90abcc273aa30620b77f10bd111ce4d
ERR2309739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309739/ERR2309739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309739/ERR2309739_2.fastq.gz	558476793;664309149	4b5f80b3ff070ea825d58192e418ba4f;cb5c2b998b2445bf6203eded6f84f338
ERR2309743	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309743/ERR2309743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309743/ERR2309743_2.fastq.gz	610859345;738070473	ca713a82d9df5ecb75a28962ef9b3d4e;fa102a27e38d127e704d08b7647f56cd
ERR2309745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309745/ERR2309745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309745/ERR2309745_2.fastq.gz	156774064;180200959	ecfa85cfef2b93c6d3b27ff651195ae0;29c780ae3f3dec3d2b6f9af3d294c30f
ERR2309746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309746/ERR2309746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309746/ERR2309746_2.fastq.gz	492171957;587219851	82cccefbef62e12d63d70ece21e0626c;e7224198b532eec38ba63df496c84960
ERR2309747	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309747/ERR2309747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309747/ERR2309747_2.fastq.gz	452384588;540634875	ee2392c2157f3bfc4c266f55cf9a9cc9;83fa8df273fde687aa2092c170f84162
ERR2309752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309752/ERR2309752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309752/ERR2309752_2.fastq.gz	489120105;591553164	e9a4c6e9d25bb852716a7888405e7abc;1822dd0931e6d26768111916b35efc56
ERR2309760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309760/ERR2309760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309760/ERR2309760_2.fastq.gz	181281262;206317947	db6da45ac176f25c034f1d880f970982;ed45baff10ddc3216743f5cbdea08e29
ERR2309754	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309754/ERR2309754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309754/ERR2309754_2.fastq.gz	164477108;189743217	4e82bd1f677ace6a15e96dbd9cd2095c;d6f5a689d01e484a5aa26f06b12d2cff
ERR2309762	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309762/ERR2309762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309762/ERR2309762_2.fastq.gz	159191341;180760776	9c536f6127a02bca70dd4313d01bd097;1638ad8f4365fc68e58e032156fcfcf1
ERR2309748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309748/ERR2309748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309748/ERR2309748_2.fastq.gz	173279995;204896300	63e0bc5d71295c9911823b33243413aa;00151371dc6d256883b71dbbbdca48b7
ERR2309750	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309750/ERR2309750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309750/ERR2309750_2.fastq.gz	206376140;239053267	abb2cdef73e8fae436cb71c58830daef;5684f99174e85540486da1bb34a9010e
ERR2309751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309751/ERR2309751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309751/ERR2309751_2.fastq.gz	153950268;178375143	334b64b16394f1c91618bfa9806c28dc;002c62fa34452ef54a2b63d52d046543
ERR2309753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309753/ERR2309753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309753/ERR2309753_2.fastq.gz	435822527;529610721	0a450d5a3014554a85133942d2e7b33d;c182715176ad67e6f39a359790c2f7b3
ERR2309761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309761/ERR2309761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309761/ERR2309761_2.fastq.gz	197160059;224630877	0b2ce5481efd264177d36f636a2911b5;6dceef834136cd3788a2d6549ae206d0
ERR2309769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309769/ERR2309769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309769/ERR2309769_2.fastq.gz	166099625;190188491	2461a5aed2c99c2318d0110bc2ee6fcf;d24f9be6f227a5a6f34e344830c5e95f
ERR2309779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309779/ERR2309779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309779/ERR2309779_2.fastq.gz	237043460;268002039	bc6d68e4328c90b65ce0d49d3dffed83;1c539fb14d5065764c55843d3454577f
ERR2309777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309777/ERR2309777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309777/ERR2309777_2.fastq.gz	174941845;196501728	9bdcb25f68f54c2fed6539d20fd9e544;9d31650eee3a57c25a5dc298ac32b6c7
ERR2309781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309781/ERR2309781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309781/ERR2309781_2.fastq.gz	94408760;107062920	0ec53b3771d7a876bb26c3b82440259c;7385b6d6c54962e89c04a2ff91f56d0a
ERR2309785	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309785/ERR2309785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309785/ERR2309785_2.fastq.gz	426912443;529528170	5e827030f3cbfdfcdeb62950f0e1b0e0;c4b1b5d7edab1eeb15f03e7cd4173eeb
ERR2309787	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309787/ERR2309787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309787/ERR2309787_2.fastq.gz	541478007;665465053	8982af14301ba25edbe34de493d91262;e8d573deec18bc0e99b1c07f4eb984e0
ERR2309784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309784/ERR2309784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309784/ERR2309784_2.fastq.gz	663192148;815826834	be1160fba3acc6038a8cf6ae525c63d1;b54574dfe5e1f3f228db25e94b0fa23d
ERR2309786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309786/ERR2309786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309786/ERR2309786_2.fastq.gz	129265375;149848620	58670378f2e968f0355048c019774010;1001ef2ead7ee47207fae8895ceee2cc
ERR2309783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309783/ERR2309783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309783/ERR2309783_2.fastq.gz	267745112;325785462	cb4c537aec6fa2ab8dfb0cfa58156465;0b7fac3046beb18f886e25545a4063ca
ERR2309788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309788/ERR2309788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309788/ERR2309788_2.fastq.gz	172219248;200713416	9d794688d30f2d5c879f9a979185520b;b98bd4782567c4ad9c34b7404bf394d6
ERR2309789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309789/ERR2309789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309789/ERR2309789_2.fastq.gz	93261307;106550987	bdffba64881b1fd46ec8cb5897d70e50;dc10a19b3738709594e2194ba1a0f928
ERR2309793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309793/ERR2309793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309793/ERR2309793_2.fastq.gz	507054944;623098592	3863aa963d7d96556510923f6b412037;5937606caabed7a7e96cfe042b5ac5ff
ERR2309802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309802/ERR2309802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309802/ERR2309802_2.fastq.gz	667800570;823200415	87467e3149ba6fcdd2e9710cf0849ac3;45b04f14a0893f677af5bd22754d6181
ERR2309800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309800/ERR2309800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309800/ERR2309800_2.fastq.gz	486740874;597291129	379bc8775c6f00b3acd4ea2465e05a6d;f8f8a5312f61f9a33c6f0c24716bbf23
ERR2309798	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309798/ERR2309798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309798/ERR2309798_2.fastq.gz	446560109;556444030	e43fdf6674e9417024b36b1c440bbefe;5ddea3fe5805114cc6892cacaebffb70
ERR2309805	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309805/ERR2309805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309805/ERR2309805_2.fastq.gz	588474152;729500980	4114372808369397c47f09e2f6a2b1af;85ee043a6e21c33d2dd1a692d64a99e9
ERR2309812	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309812/ERR2309812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309812/ERR2309812_2.fastq.gz	95008293;107205255	35b047418393d107827c74f6a2a34e9e;7c292756f9b8f2d95e79310c5ca1448a
ERR2309807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309807/ERR2309807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309807/ERR2309807_2.fastq.gz	686912074;813126754	813d860cb38892e1138150b55891563e;32f05c80424aba2573eddf53a5231138
ERR2309806	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309806/ERR2309806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309806/ERR2309806_2.fastq.gz	253429404;290083628	256dfe73893d6835b81b51b702ebdf2c;cfef6564b391c8910ac9b4b14c318b7d
ERR2309808	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309808/ERR2309808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/008/ERR2309808/ERR2309808_2.fastq.gz	265679210;316387149	5585872944b6fb50a7613cdea66016ff;6fde6e6627005e2c2823121f595c25fa
ERR2309814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309814/ERR2309814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309814/ERR2309814_2.fastq.gz	139016908;162263957	31449245050451c6f61f5b3f5728619c;ea65f0681a2a44f914921db00f62975a
ERR2309803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309803/ERR2309803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309803/ERR2309803_2.fastq.gz	466717321;571171053	1864645da8ce8e419b81cc4ac32f90f5;8be2c1cfcb9b5ab4ed11cb13678871e7
ERR2309810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309810/ERR2309810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/000/ERR2309810/ERR2309810_2.fastq.gz	583418223;709522889	63746e35e9cd624da95e4729ee26835a;6adf78829ad89d26c5d65b893a1741b5
ERR2309813	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309813/ERR2309813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/003/ERR2309813/ERR2309813_2.fastq.gz	140791220;163147519	05a04320e008764c3f6a909bc217174b;2b80d27a562356cd3fbb662bd0093e22
ERR2309817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309817/ERR2309817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309817/ERR2309817_2.fastq.gz	111870301;127899067	14c545057511a310a01a224c7f13498a;884e9cc2c6cbf5ccba9edc4778e32eee
ERR2309815	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309815/ERR2309815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/005/ERR2309815/ERR2309815_2.fastq.gz	281170124;339010616	5bc4699a3c632b0568a548596c0f7f08;e0cda36e5e9e8bb2046744262c9344f2
ERR2309816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309816/ERR2309816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309816/ERR2309816_2.fastq.gz	94992043;107520295	6351afca3ab12e7688d7281d60ccc54d;4548622889b59c8d174f8fb386a6ce96
ERR2309832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309832/ERR2309832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/002/ERR2309832/ERR2309832_2.fastq.gz	546339226;671877940	77b57c4ee643620d423a0ea4d07f606e;d1026cd125dddc68cb83f5e5f382428a
ERR2309836	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309836/ERR2309836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/006/ERR2309836/ERR2309836_2.fastq.gz	111504350;129086784	c39213f006cc4fd651d5501fb0758a8c;d32b90d92c1ff998993bac17e63fa7e6
ERR2309829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309829/ERR2309829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/009/ERR2309829/ERR2309829_2.fastq.gz	1729360364;2066455561	54ea17c9d7c602235c6ff8cee47e3a0f;db5bcf2d1bccb6215716142e218e6932
ERR2309824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309824/ERR2309824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309824/ERR2309824_2.fastq.gz	170439335;187377862	36f97896d27e938032009a9f65a37cdb;f216a82073ab0dea6d525168e251783b
ERR2309834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309834/ERR2309834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/004/ERR2309834/ERR2309834_2.fastq.gz	610427431;755152418	7cec1d70cc6edc9fd2f4f222d91e2dfd;dbd7a57b4318f929025819d95e3cb957
ERR2309837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309837/ERR2309837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/007/ERR2309837/ERR2309837_2.fastq.gz	434584916;528694677	043b9596c0f24f913eeae199bebe609e;4850f04917519d83939689659b2e4ac6
ERR2309821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309821/ERR2309821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR230/001/ERR2309821/ERR2309821_2.fastq.gz	1594864298;1929644747	0e4b8f23ab558b1939d4d1d795c21a88;f647efc54ef562af4739fd7dcdd79164
