Sample	Study	Site	First-level administrative division	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PR0176-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475388	PR0176-C	unassigned	82.68	True	Unassigned_population	False
PR0177-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475385	PR0177-C	unassigned	38.48	False	Less_than_50pc_callable	False
PR0178-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475386	PR0178-C	unassigned	0.99	False	Less_than_50pc_callable	False
PR0180-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475389	PR0180-C	unassigned	46.85	False	Less_than_50pc_callable	False
PR0181-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475442	PR0181-C	unassigned	37.34	False	Less_than_50pc_callable	False
PR0184-CW	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475470	PR0184-CW	unassigned	41.11	False	Less_than_50pc_callable	False
PR0185-CW	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475471	PR0185-CW	unassigned	0.09	False	Less_than_50pc_callable	False
PR0187-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475443	PR0187-C	unassigned	0.17	False	Less_than_50pc_callable	False
PR0190-CW	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475472	PR0190-CW	unassigned	49.21	False	Less_than_50pc_callable	False
PR0191-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475390	PR0191-C	unassigned	1.97	False	Less_than_50pc_callable	False
PR0192-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475444	PR0192-C	unassigned	0.21	False	Less_than_50pc_callable	False
PR0193-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475445	PR0193-C	unassigned	0.11	False	Less_than_50pc_callable	False
PR0195-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475391	PR0195-C	unassigned	86.57	True	Unassigned_population	False
PR0196-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475392	PR0196-C	unassigned	0.05	False	Less_than_50pc_callable	False
PR0198-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475446	PR0198-C	unassigned	0.02	False	Less_than_50pc_callable	False
PR0200-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475393	PR0200-C	unassigned	58.35	True	Unassigned_population	False
PR0202-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475447	PR0202-C	unassigned	34.17	False	Less_than_50pc_callable	False
PR0206-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475448	PR0206-C	unassigned	2.75	False	Less_than_50pc_callable	False
PR0207-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475449	PR0207-C	unassigned	0.45	False	Less_than_50pc_callable	False
PR0208-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475450	PR0208-C	unassigned	0.44	False	Less_than_50pc_callable	False
PR0209-C	1157-PV-MULTI-PRICE	Bangladesh	Bangladesh	Bangladesh	22.32800000000001	91.823	2014	ERR1475394	PR0209-C	unassigned	58.88	True	Unassigned_population	False
PS0002-CW	1047-PV-LK-KARUNAWEERA	Kataragama	Sri Lanka: Monaragala	Sri Lanka	6.9	81.1	2010	ERR054081	PS0002-CW,PS0002-CWx	WAS	80.86	False	Lower_covered_duplicate	False
PS0002-CWx	1047-PV-LK-KARUNAWEERA	Kataragama	Sri Lanka: Monaragala	Sri Lanka	6.9	81.1	2010	ERR713949	PS0002-CW,PS0002-CWx	WAS	84.26	True	Analysis_set	False
PV0053-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR022866	PV0053-C	ESEA	85.5	True	Analysis_set	False
PV0054-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR211533, ERR490259, ERR484718, ERR484727	PV0054-C	ESEA	53.91	True	Analysis_set	False
PV0055-CW	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR713962	PV0055-CW	ESEA	82.03	False	Mixed_species	False
PV0056-C	1049-PV-VN-BONI	Viet Anh Ward	Vietnam: Ho Chi Minh	Vietnam	10.856	106.723	2009	ERR021981	PV0056-C	ESEA	85.7	True	Analysis_set	False
PV0060-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR152409	PV0060-C	ESEA	2.68	False	Less_than_50pc_callable	False
PV0061-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR021983	PV0061-C	ESEA	88.58	True	Analysis_set	False
PV0062-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR021980	PV0062-C	ESEA	91.12	True	Analysis_set	False
PV0063-CW	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR713943	PV0063-CW	ESEA	87.55	True	Analysis_set	False
PV0064-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR022867	PV0064-C	ESEA	0.0	False	Less_than_50pc_callable	False
PV0067-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR021982	PV0067-C	ESEA	87.63	False	Unverified_metadata	False
PV0071-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR211538, ERR490260, ERR484719, ERR484728	PV0071-C	ESEA	90.01	False	Mixed_species	False
PV0072-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR216470, ERR490275	PV0072-C	ESEA	70.46	False	Mixed_species	False
PV0074-C	1049-PV-VN-BONI	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2009	ERR211565, ERR490262, ERR484721, ERR484730	PV0074-C	ESEA	73.19	True	Analysis_set	False
PV0341-C	1052-PF-TRAC-WHITE	Binh Phuoc	Vietnam: Binh Phuoc	Vietnam	11.7184	106.832469	2011	ERR404236	PV0341-C	ESEA	0.06	False	Less_than_50pc_callable	False
PW0018-CW	1157-PV-MULTI-PRICE	Cordoba	Colombia: Cordoba	Colombia	8.4	-75.6	2014	ERR1475462	PW0018-CW	LAM	68.33	True	Analysis_set	False
PW0019-CW	1157-PV-MULTI-PRICE	Cordoba	Colombia: Cordoba	Colombia	8.4	-75.6	2014	ERR1475463	PW0019-CW	LAM	62.92	True	Analysis_set	False
PW0020-CW	1157-PV-MULTI-PRICE	Cordoba	Colombia: Cordoba	Colombia	8.4	-75.6	2014	ERR1475464	PW0020-CW	LAM	71.32	True	Analysis_set	False
PW0021-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475364	PW0021-C	LAM	0.39	False	Less_than_50pc_callable	False
PW0022-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475374	PW0022-C	LAM	77.63	True	Analysis_set	False
PW0023-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475365	PW0023-C	LAM	2.73	False	Less_than_50pc_callable	False
PW0024-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475366	PW0024-C	LAM	0.1	False	Less_than_50pc_callable	False
PW0025-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475367	PW0025-C	LAM	0.32	False	Less_than_50pc_callable	False
PW0026-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2014	ERR1475375	PW0026-C	LAM	0.03	False	Less_than_50pc_callable	False
PW0027-C	1157-PV-MULTI-PRICE	Bolivar	Colombia: Bolivar	Colombia	7.5297649999999985	-74.447694	2014	ERR1475376	PW0027-C	LAM	34.93	False	Less_than_50pc_callable	False
PW0028-CW	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2015	ERR1475465	PW0028-CW	LAM	53.46	True	Analysis_set	False
PW0029-C	1157-PV-MULTI-PRICE	Colombia	Colombia	Colombia	4.0	-73.0	2015	ERR1475368	PW0029-C	LAM	0.0	False	Less_than_50pc_callable	False
PW0030-C	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2015	ERR1475369	PW0030-C	LAM	88.11	True	Analysis_set	False
PW0031-CW	1157-PV-MULTI-PRICE	Antioquia	Colombia: Antioquia	Colombia	7.601334	-74.80484799999998	2015	ERR1475466	PW0031-CW	LAM	6.73	False	Less_than_50pc_callable	False
PW0032-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475377	PW0032-C	LAM	89.07	True	Analysis_set	False
PW0033-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475378	PW0033-C	LAM	89.06	True	Analysis_set	False
PW0034-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475379	PW0034-C	LAM	89.37	True	Analysis_set	False
PW0035-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475370	PW0035-C	LAM	88.67	True	Analysis_set	False
PW0036-CW	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475467	PW0036-CW	LAM	85.61	True	Analysis_set	False
PW0037-C	1157-PV-MULTI-PRICE	Colombia	Colombia	Colombia	4.0	-73.0	2014	ERR1475371	PW0037-C	LAM	88.5	True	Analysis_set	False
PW0038-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475372	PW0038-C	LAM	88.28	True	Analysis_set	False
PW0039-C	1157-PV-MULTI-PRICE	Choco	Colombia: Choco	Colombia	6.3	-76.9	2014	ERR1475380	PW0039-C	LAM	89.24	True	Analysis_set	False
PW0040-C	1157-PV-MULTI-PRICE	Colombia	Colombia	Colombia	4.0	-73.0	2014	ERR1475373	PW0040-C	LAM	88.15	True	Analysis_set	False
PX0001-C	1157-PV-MULTI-PRICE	Mumbai (returning traveller)	India: Maharashtra	India	19.0	73.0	2011	ERR054086	PX0001-C,PX0001-CW	WAS	50.07	False	Lower_covered_duplicate	True
PX0001-CW	1157-PV-MULTI-PRICE	Mumbai (returning traveller)	India: Maharashtra	India	19.0	73.0	2011	ERR054087	PX0001-C,PX0001-CW	WAS	87.18	True	Analysis_set	True
PX0002-C	1157-PV-MULTI-PRICE	India (returning traveller)	India	India	24.0	78.0	2014	ERR775197	PX0002-C	WAS	59.82	False	Mixed_species	True
PX0003-C	1157-PV-MULTI-PRICE	Indore (returning traveller)	India: Madhyapradesh	India	22.72	75.85	2014	ERR925442	PX0003-C	WAS	0.0	False	Less_than_50pc_callable	True
PY0001-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2009	ERR054088	PY0001-C	MSEA	65.49	True	Analysis_set	False
PY0002-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2011	ERR054089	PY0002-C	MSEA	87.92	True	Analysis_set	False
PY0004-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2011	ERR152414	PY0004-C	MSEA	88.18	True	Analysis_set	False
PY0005-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2011	ERR152415	PY0005-C	MSEA	86.68	True	Analysis_set	False
PY0006-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2011	ERR152416	PY0006-C	MSEA	0.61	False	Less_than_50pc_callable	False
PY0010-CW	1157-PV-MULTI-PRICE	Klang	Malaysia: Selangor	Malaysia	3.047	101.448	2011	ERR713963	PY0010-CW	MSEA	0.02	False	Less_than_50pc_callable	False
PY0018-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR527337	PY0018-C	MSEA	87.66	True	Analysis_set	False
PY0019-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR527363	PY0019-C	MSEA	88.76	True	Analysis_set	False
PY0020-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1106837	PY0020-C	MSEA	0.35	False	Less_than_50pc_callable	False
PY0021-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138854	PY0021-C,PY0022-C	MSEA	75.13	True	Analysis_set	False
PY0022-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106838	PY0021-C,PY0022-C	MSEA	1.41	False	Lower_covered_duplicate	False
PY0023-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138855	PY0023-C,PY0023-CW	MSEA	88.34	True	Analysis_set	False
PY0023-CW	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475432	PY0023-C,PY0023-CW	MSEA	88.24	False	Lower_covered_duplicate	False
PY0024-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138856	PY0024-C	MSEA	87.66	True	Analysis_set	False
PY0026-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138857	PY0026-C	MSEA	88.77	True	Analysis_set	False
PY0027-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138858	PY0027-C	MSEA	88.8	True	Analysis_set	False
PY0029-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138859	PY0029-C	MSEA	9.24	False	Less_than_50pc_callable	False
PY0032-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106839	PY0032-C	MSEA	57.84	True	Analysis_set	False
PY0033-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138860	PY0033-C	MSEA	63.94	True	Analysis_set	False
PY0034-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138861	PY0034-C	MSEA	86.51	True	Analysis_set	False
PY0035-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138862	PY0035-C	MSEA	87.95	True	Analysis_set	False
PY0036-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106840	PY0036-C	MSEA	1.19	False	Less_than_50pc_callable	False
PY0039-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2015	ERR1106841	PY0039-C	MSEA	0.0	False	Less_than_50pc_callable	False
PY0041-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2015	ERR1138863	PY0041-C	MSEA	0.49	False	Less_than_50pc_callable	False
PY0042-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138864	PY0042-C	MSEA	87.82	True	Analysis_set	False
PY0043-CX	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475440	PY0043-CX	MSEA	76.28	True	Analysis_set	False
PY0044-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138865	PY0044-C,PY0044-CX	MSEA	88.75	False	Lower_covered_duplicate	False
PY0044-CX	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475454	PY0044-C,PY0044-CX	MSEA	88.86	True	Analysis_set	False
PY0045-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138866	PY0045-C	MSEA	87.13	True	Analysis_set	False
PY0048-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138867	PY0048-C	MSEA	87.02	True	Analysis_set	False
PY0050-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138868	PY0050-C	MSEA	87.73	True	Analysis_set	False
PY0051-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106842	PY0051-C	MSEA	89.11	True	Analysis_set	False
PY0053-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138869	PY0053-C	MSEA	88.31	True	Analysis_set	False
PY0054-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138870	PY0054-C	MSEA	88.55	True	Analysis_set	False
PY0055-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138871	PY0055-C	MSEA	89.1	True	Analysis_set	False
PY0056-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138872	PY0056-C	MSEA	88.63	True	Analysis_set	False
PY0057-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138873	PY0057-C	MSEA	88.46	True	Analysis_set	False
PY0058-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106843	PY0058-C	MSEA	89.0	True	Analysis_set	False
PY0059-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138874	PY0059-C	MSEA	34.77	False	Less_than_50pc_callable	False
PY0060-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138875	PY0060-C	MSEA	87.65	True	Analysis_set	False
PY0061-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138876	PY0061-C	MSEA	88.09	True	Analysis_set	False
PY0062-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138877	PY0062-C,PY0079-C	MSEA	41.4	False	Lower_covered_duplicate	False
PY0064-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106844	PY0064-C	MSEA	37.71	False	Less_than_50pc_callable	False
PY0065-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106845	PY0065-C	MSEA	69.03	True	Analysis_set	False
PY0066-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138878	PY0066-C	MSEA	8.96	False	Less_than_50pc_callable	False
PY0067-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138879	PY0067-C,PY0081-C	MSEA	88.41	False	Lower_covered_duplicate	False
PY0068-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1106846	PY0068-C	MSEA	88.24	True	Analysis_set	False
PY0069-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138880	PY0069-C	MSEA	1.56	False	Less_than_50pc_callable	False
PY0072-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138881	PY0072-C,PY0082-C	MSEA	88.24	False	Lower_covered_duplicate	False
PY0073-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138882	PY0073-C	MSEA	87.88	True	Analysis_set	False
PY0074-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138883	PY0074-C	MSEA	88.29	True	Analysis_set	False
PY0075-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138884	PY0075-C	MSEA	86.12	True	Analysis_set	False
PY0076-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138885	PY0076-C	MSEA	88.53	True	Analysis_set	False
PY0077-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138886	PY0077-C,PY0077-CW	MSEA	41.76	False	Lower_covered_duplicate	False
PY0077-CW	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475435	PY0077-C,PY0077-CW	MSEA	76.44	True	Analysis_set	False
PY0079-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138887	PY0062-C,PY0079-C	MSEA	88.27	True	Analysis_set	False
PY0081-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138888	PY0067-C,PY0081-C	MSEA	88.57	True	Analysis_set	False
PY0082-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1138889	PY0072-C,PY0082-C	MSEA	88.48	True	Analysis_set	False
PY0085-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1475425	PY0085-C	MSEA	87.65	True	Analysis_set	False
PY0086-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475426	PY0086-C	MSEA	78.37	True	Analysis_set	False
PY0087-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475427	PY0087-C	MSEA	88.28	True	Analysis_set	False
PY0088-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1475395	PY0088-C	MSEA	87.2	True	Analysis_set	False
PY0089-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1475451	PY0089-C	MSEA	86.95	True	Analysis_set	False
PY0090-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1475441	PY0090-C	MSEA	87.83	True	Analysis_set	False
PY0091-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR1475422	PY0091-C	MSEA	0.0	False	Less_than_50pc_callable	False
PY0092-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475396	PY0092-C,PY0092-CW	MSEA	89.23	False	Lower_covered_duplicate	False
PY0092-CW	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR2299659	PY0092-C,PY0092-CW	MSEA	89.42	True	Analysis_set	False
PY0093-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475397	PY0093-C	MSEA	88.75	True	Analysis_set	False
PY0094-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475398	PY0094-C	MSEA	89.91	True	Analysis_set	False
PY0096-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475399	PY0096-C,PY0096-CW	MSEA	86.56	True	Analysis_set	False
PY0096-CW	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475452	PY0096-C,PY0096-CW	MSEA	0.14	False	Lower_covered_duplicate	False
PY0097-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475416	PY0097-C	MSEA	40.88	False	Less_than_50pc_callable	False
PY0098-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475417	PY0098-C	MSEA	70.46	True	Analysis_set	False
PY0099-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475418	PY0099-C	MSEA	85.25	True	Analysis_set	False
PY0100-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475419	PY0100-C,PY0100-CW	MSEA	84.43	False	Lower_covered_duplicate	False
PY0100-CW	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475431	PY0100-C,PY0100-CW	MSEA	85.81	True	Analysis_set	False
PY0100-Cx	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2013	ERR2299663	PY0100-Cx	MSEA	85.34	True	Analysis_set	False
PY0101-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475420	PY0101-C	MSEA	88.47	True	Analysis_set	False
PY0102-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475428	PY0102-C	MSEA	48.31	False	Less_than_50pc_callable	False
PY0103-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475429	PY0103-C	MSEA	85.68	True	Analysis_set	False
PY0105-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475430	PY0105-C	MSEA	87.62	True	Analysis_set	False
PY0107-C	1157-PV-MULTI-PRICE	Sabah	Malaysia: Sabah	Malaysia	6.0	117.0	2014	ERR1475439	PY0107-C	MSEA	87.89	True	Analysis_set	False
